time,swingplan,boomplan,armplan,bucketplan,swingcurrent,boomcurrent,armcurrent,bucketcurrent
72.307704,4.176379E-05,-0.9599494,1.570021,-0.5239415,-0.0028,-0.9548,1.5708,-0.4724
72.330309,4.176379E-05,-0.9599494,1.570021,-0.5239415,-0.0028,-0.9548,1.5708,-0.4724
72.341578,4.176379E-05,-0.9599494,1.570021,-0.5239415,-0.0028,-0.9548,1.5708,-0.4724
72.354387,4.176379E-05,-0.9599494,1.570021,-0.5239415,-0.0028,-0.9548,1.5708,-0.4724
72.366610,4.176379E-05,-0.9599494,1.570021,-0.5239415,-0.0028,-0.9548,1.5708,-0.4724
72.379784,4.176379E-05,-0.9599494,1.570021,-0.5239415,-0.0028,-0.9548,1.5708,-0.4724
72.391533,4.176379E-05,-0.9599494,1.570021,-0.5239415,-0.0028,-0.9548,1.5708,-0.4724
72.403316,4.176379E-05,-0.9599494,1.570021,-0.5239415,-0.0028,-0.9548,1.5708,-0.4724
72.416597,4.176379E-05,-0.9599494,1.570021,-0.5239415,-0.0028,-0.9548,1.5708,-0.4724
72.427765,4.176379E-05,-0.9599494,1.570021,-0.5239415,-0.0028,-0.9548,1.5708,-0.4724
72.441559,4.176379E-05,-0.9599494,1.570021,-0.5239415,-0.0028,-0.9548,1.5708,-0.4724
72.453566,4.176379E-05,-0.9599494,1.570021,-0.5239415,-0.0028,-0.9548,1.5708,-0.4724
72.465612,4.176379E-05,-0.9599494,1.570021,-0.5239415,-0.0028,-0.9548,1.5708,-0.4724
72.479133,4.176379E-05,-0.9599494,1.570021,-0.5239415,-0.0028,-0.9548,1.5708,-0.4724
72.491640,4.176379E-05,-0.9599494,1.570021,-0.5239415,-0.0028,-0.9548,1.5708,-0.4724
72.511305,4.176379E-05,-0.9599494,1.570021,-0.5239415,-0.0024,-0.9552,1.5708,-0.4852
72.533656,4.176379E-05,-0.9599494,1.570021,-0.5239415,-0.0028,-0.9556,1.5708,-0.486
72.556366,4.176379E-05,-0.9599494,1.570021,-0.5239415,-0.0028,-0.9556,1.5708,-0.486
72.583324,4.176379E-05,-0.9599494,1.570021,-0.5239415,-0.0024,-0.9556,1.5708,-0.4884
72.608412,4.176379E-05,-0.9599494,1.570021,-0.5239415,-0.0028,-0.9556,1.5708,-0.4888
72.630821,4.176379E-05,-0.9599494,1.570021,-0.5239415,-0.0028,-0.9556,1.5708,-0.4904
72.651709,4.176379E-05,-0.9599494,1.570021,-0.5239415,-0.0028,-0.9556,1.5708,-0.4904
72.673991,4.176379E-05,-0.9599494,1.570021,-0.5239415,-0.0028,-0.9556,1.5708,-0.4904
72.685026,4.176379E-05,-0.9599494,1.570021,-0.5239415,-0.0028,-0.9556,1.5708,-0.4904
72.699094,4.176379E-05,-0.9599494,1.570021,-0.5239415,-0.0028,-0.9556,1.5708,-0.4904
72.711048,4.176379E-05,-0.9599494,1.570021,-0.5239415,-0.0028,-0.9556,1.5708,-0.4904
72.723208,4.176379E-05,-0.9599494,1.570021,-0.5239415,-0.0028,-0.9556,1.5708,-0.4904
72.738816,4.176379E-05,-0.9599494,1.570021,-0.5239415,-0.0028,-0.9556,1.5708,-0.4904
72.750662,4.176379E-05,-0.9599494,1.570021,-0.5239415,-0.0028,-0.9556,1.5708,-0.4904
72.776537,4.176379E-05,-0.9599494,1.570021,-0.5239415,-0.0028,-0.9552,1.5712,-0.4964
72.807483,4.176379E-05,-0.9599494,1.570021,-0.5239415,-0.0024,-0.9552,1.5712,-0.4976
72.839722,4.176379E-05,-0.9599494,1.570021,-0.5239415,-0.0024,-0.9552,1.5712,-0.4992
72.861148,4.176379E-05,-0.9599494,1.570021,-0.5239415,-0.0028,-0.9552,1.5712,-0.4996
72.873778,4.176379E-05,-0.9599494,1.570021,-0.5239415,-0.0028,-0.9552,1.5712,-0.4996
72.895370,4.176379E-05,-0.9599494,1.570021,-0.5239415,-0.0028,-0.9552,1.5712,-0.4996
72.906777,4.176379E-05,-0.9599494,1.570021,-0.5239415,-0.0028,-0.9552,1.5712,-0.4996
72.929563,4.176379E-05,-0.9599494,1.570021,-0.5239415,-0.0024,-0.9556,1.5712,-0.5008
72.954227,4.176379E-05,-0.9599494,1.570021,-0.5239415,-0.0028,-0.9556,1.5708,-0.5024
72.996981,4.176379E-05,-0.9599494,1.570021,-0.5239415,-0.0028,-0.9556,1.5708,-0.504
73.013549,4.176379E-05,-0.9599494,1.570021,-0.5239415,-0.0028,-0.9556,1.5708,-0.504
73.026232,4.176379E-05,-0.9599494,1.570021,-0.5239415,-0.0028,-0.9556,1.5708,-0.504
73.050146,4.176379E-05,-0.9599494,1.570021,-0.5239415,-0.0024,-0.9556,1.5708,-0.5056
73.062021,4.176379E-05,-0.9599494,1.570021,-0.5239415,-0.0024,-0.9556,1.5708,-0.5056
73.074891,4.176379E-05,-0.9599494,1.570021,-0.5239415,-0.0024,-0.9556,1.5708,-0.5056
73.089778,4.176379E-05,-0.9599494,1.570021,-0.5239415,-0.0024,-0.9556,1.5708,-0.5056
73.110764,4.176379E-05,-0.9599494,1.570021,-0.5239415,-0.0024,-0.9556,1.5708,-0.5056
73.146325,4.176379E-05,-0.9599494,1.570021,-0.5239415,-0.0028,-0.9556,1.5712,-0.5084
73.172550,4.176379E-05,-0.9599494,1.570021,-0.5239415,-0.0028,-0.9556,1.5712,-0.5088
73.185947,4.176379E-05,-0.9599494,1.570021,-0.5239415,-0.0028,-0.9556,1.5712,-0.5088
73.199325,4.176379E-05,-0.9599494,1.570021,-0.5239415,-0.0028,-0.9556,1.5712,-0.5088
73.224297,4.176379E-05,-0.9599494,1.570021,-0.5239415,-0.0024,-0.9556,1.5712,-0.5092
73.240419,4.176379E-05,-0.9599494,1.570021,-0.5239415,-0.0024,-0.9556,1.5712,-0.5092
73.252794,4.176379E-05,-0.9599494,1.570021,-0.5239415,-0.0024,-0.9556,1.5712,-0.5092
73.277738,4.176379E-05,-0.9599494,1.570021,-0.5239415,-0.0024,-0.9552,1.5712,-0.5108
73.335977,4.176379E-05,-0.9599494,1.570021,-0.5239415,-0.0028,-0.9556,1.5708,-0.5136
73.364051,4.176379E-05,-0.9599494,1.570021,-0.5239415,-0.0024,-0.9556,1.5708,-0.514
73.391548,4.176379E-05,-0.9599494,1.570021,-0.5239415,-0.0024,-0.9556,1.5708,-0.5144
73.407233,4.176379E-05,-0.9599494,1.570021,-0.5239415,-0.0024,-0.9556,1.5708,-0.5144
73.420712,4.176379E-05,-0.9599494,1.570021,-0.5239415,-0.0024,-0.9556,1.5708,-0.5144
73.446095,4.176379E-05,-0.9599494,1.570021,-0.5239415,-0.0028,-0.9556,1.5708,-0.5148
73.459541,4.176379E-05,-0.9599494,1.570021,-0.5239415,-0.0028,-0.9556,1.5708,-0.5148
73.487714,4.176379E-05,-0.9599494,1.570021,-0.5239415,-0.0024,-0.9556,1.5708,-0.5152
73.524890,4.176379E-05,-0.9599494,1.570021,-0.5239415,-0.0024,-0.9556,1.5712,-0.516
73.550151,4.176379E-05,-0.9599494,1.570021,-0.5239415,-0.0028,-0.9556,1.5712,-0.516
73.562527,4.176379E-05,-0.9599494,1.570021,-0.5239415,-0.0028,-0.9556,1.5712,-0.516
73.575822,4.176379E-05,-0.9599494,1.570021,-0.5239415,-0.0028,-0.9556,1.5712,-0.516
73.589434,4.176379E-05,-0.9599494,1.570021,-0.5239415,-0.0028,-0.9556,1.5712,-0.5164
73.610339,4.176379E-05,-0.9599494,1.570021,-0.5239415,-0.0028,-0.9556,1.5712,-0.5164
73.634270,4.176379E-05,-0.9599494,1.570021,-0.5239415,-0.0024,-0.9556,1.5712,-0.5164
73.659443,4.176379E-05,-0.9599494,1.570021,-0.5239415,-0.0028,-0.9556,1.5712,-0.5168
73.683790,4.176379E-05,-0.9599494,1.570021,-0.5239415,-0.0028,-0.9556,1.5712,-0.5172
73.716931,4.176379E-05,-0.9599494,1.570021,-0.5239415,-0.0024,-0.9556,1.5712,-0.5172
73.729858,4.176379E-05,-0.9599494,1.570021,-0.5239415,-0.0024,-0.9556,1.5712,-0.5172
73.751872,4.176379E-05,-0.9599494,1.570021,-0.5239415,-0.0024,-0.9556,1.5712,-0.5172
73.769101,4.176379E-05,-0.9599494,1.570021,-0.5239415,-0.0028,-0.9556,1.5712,-0.5176
73.783081,4.176379E-05,-0.9599494,1.570021,-0.5239415,-0.0028,-0.9556,1.5712,-0.5176
73.808307,4.176379E-05,-0.9599494,1.570021,-0.5239415,-0.0028,-0.9556,1.5712,-0.5176
73.834566,4.176379E-05,-0.9599494,1.570021,-0.5239415,-0.0024,-0.9556,1.5712,-0.518
73.847079,4.176379E-05,-0.9599494,1.570021,-0.5239415,-0.0024,-0.9556,1.5712,-0.518
73.861175,4.176379E-05,-0.9599494,1.570021,-0.5239415,-0.0024,-0.9556,1.5712,-0.518
73.875365,4.176379E-05,-0.9599494,1.570021,-0.5239415,-0.0024,-0.9556,1.5712,-0.518
73.892694,4.176379E-05,-0.9599494,1.570021,-0.5239415,-0.0024,-0.9556,1.5712,-0.518
73.913405,4.176379E-05,-0.9599494,1.570021,-0.5239415,-0.0024,-0.9556,1.5712,-0.518
73.925075,4.176379E-05,-0.9599494,1.570021,-0.5239415,-0.0024,-0.9556,1.5712,-0.518
73.938838,4.176379E-05,-0.9599494,1.570021,-0.5239415,-0.0024,-0.9556,1.5712,-0.518
73.950934,4.176379E-05,-0.9599494,1.570021,-0.5239415,-0.0024,-0.9556,1.5712,-0.518
73.968730,4.176379E-05,-0.9599494,1.570021,-0.5239415,-0.0024,-0.9556,1.5708,-0.518
74.006379,4.176379E-05,-0.9599494,1.570021,-0.5239415,-0.0028,-0.9556,1.5708,-0.518
74.019584,4.176379E-05,-0.9599494,1.570021,-0.5239415,-0.0028,-0.9556,1.5708,-0.518
74.050563,4.176379E-05,-0.9599494,1.570021,-0.5239415,-0.0028,-0.9556,1.5708,-0.518
74.063771,4.176379E-05,-0.9599494,1.570021,-0.5239415,-0.0028,-0.9556,1.5708,-0.518
74.076784,4.176379E-05,-0.9599494,1.570021,-0.5239415,-0.0028,-0.9556,1.5708,-0.518
74.089888,4.176379E-05,-0.9599494,1.570021,-0.5239415,-0.0028,-0.9556,1.5708,-0.518
74.104318,4.176379E-05,-0.9599494,1.570021,-0.5239415,-0.0024,-0.9556,1.5708,-0.518
74.138276,4.176379E-05,-0.9599494,1.570021,-0.5239415,-0.0028,-0.9556,1.5708,-0.518
74.159684,4.176379E-05,-0.9599494,1.570021,-0.5239415,-0.0028,-0.9556,1.5708,-0.518
74.179788,4.176379E-05,-0.9599494,1.570021,-0.5239415,-0.0028,-0.9556,1.5708,-0.518
74.196537,4.176379E-05,-0.9599494,1.570021,-0.5239415,-0.0028,-0.9556,1.5708,-0.518
74.208090,4.176379E-05,-0.9599494,1.570021,-0.5239415,-0.0028,-0.9556,1.5708,-0.518
74.222808,4.176379E-05,-0.9599494,1.570021,-0.5239415,-0.0028,-0.9556,1.5708,-0.518
74.244753,4.176379E-05,-0.9599494,1.570021,-0.5239415,-0.0028,-0.9556,1.5708,-0.518
74.261668,4.176379E-05,-0.9599494,1.570021,-0.5239415,-0.0024,-0.9556,1.5708,-0.518
74.281491,4.176379E-05,-0.9599494,1.570021,-0.5239415,-0.0024,-0.9556,1.5708,-0.518
74.293075,4.176379E-05,-0.9599494,1.570021,-0.5239415,-0.0024,-0.9556,1.5708,-0.518
74.305311,4.176379E-05,-0.9599494,1.570021,-0.5239415,-0.0024,-0.9556,1.5708,-0.518
74.329810,4.176379E-05,-0.9599494,1.570021,-0.5239415,-0.0024,-0.9556,1.5708,-0.518
74.342532,-0.3624,-0.9566029,1.570915,-0.5190555,-0.0024,-0.9556,1.5708,-0.518
74.354415,-0.3824,-0.9566585,1.570899,-0.5191364,-0.0024,-0.9556,1.5708,-0.518
74.367259,-0.3824,-0.9566585,1.570899,-0.5191364,-0.0024,-0.9556,1.5708,-0.518
74.380965,-0.3824,-0.9566585,1.570899,-0.5191364,-0.0024,-0.9556,1.5708,-0.518
74.392652,-0.3824,-0.9566585,1.570899,-0.5191364,-0.0024,-0.9556,1.5708,-0.518
74.411784,-0.3824,-0.9566585,1.570899,-0.5191364,-0.0024,-0.9556,1.5708,-0.518
74.440369,-0.3824,-0.9566585,1.570899,-0.5191364,-0.0024,-0.9556,1.5708,-0.518
74.457657,-0.4024,-0.9567143,1.570883,-0.5192172,-0.0024,-0.9556,1.5708,-0.518
74.478489,-0.4024,-0.9567143,1.570883,-0.5192172,-0.0028,-0.9556,1.5708,-0.518
74.498154,-0.4024,-0.9567143,1.570883,-0.5192172,-0.0028,-0.9556,1.5708,-0.518
74.512752,-0.4024,-0.9567143,1.570883,-0.5192172,-0.0028,-0.9556,1.5708,-0.518
74.525241,-0.4024,-0.9567143,1.570883,-0.5192172,-0.0028,-0.9556,1.5708,-0.518
74.540310,-0.4224,-0.95677,1.570867,-0.5192981,-0.0028,-0.9556,1.5708,-0.518
74.562483,-0.4224,-0.95677,1.570867,-0.5192981,-0.0028,-0.9556,1.5708,-0.518
74.588550,-0.4224,-0.95677,1.570867,-0.5192981,-0.0028,-0.9556,1.5708,-0.5184
74.620376,-0.4224,-0.95677,1.570867,-0.5192981,-0.0028,-0.9556,1.5708,-0.5184
74.644402,-0.4224,-0.95677,1.570867,-0.5192981,-0.0028,-0.9556,1.5708,-0.5184
74.665673,-0.4424,-0.9568257,1.570851,-0.519379,-0.0024,-0.9556,1.5708,-0.5184
74.688952,-0.4424,-0.9568257,1.570851,-0.519379,-0.0028,-0.9556,1.5708,-0.5184
74.701185,-0.4424,-0.9568257,1.570851,-0.519379,-0.0028,-0.9556,1.5708,-0.5184
74.721875,-0.4424,-0.9568257,1.570851,-0.519379,-0.0028,-0.9556,1.5708,-0.5184
74.734534,-0.4624,-0.9568814,1.570836,-0.5194598,-0.0028,-0.9556,1.5708,-0.5184
74.745925,-0.4624,-0.9568814,1.570836,-0.5194598,-0.0028,-0.9556,1.5708,-0.5184
74.759669,-0.4624,-0.9568814,1.570836,-0.5194598,-0.0028,-0.9556,1.5708,-0.5184
74.772314,-0.4624,-0.9568814,1.570836,-0.5194598,-0.0028,-0.9556,1.5708,-0.5184
74.785147,-0.4624,-0.9568814,1.570836,-0.5194598,-0.0028,-0.9556,1.5708,-0.5184
74.805694,-0.4624,-0.9568814,1.570836,-0.5194598,-0.0028,-0.9556,1.5708,-0.5184
74.852515,-0.4624,-0.9568814,1.570836,-0.5194598,-0.002,-0.9556,1.5708,-0.5184
74.873920,-0.4624,-0.9568814,1.570836,-0.5194598,-0.0028,-0.9556,1.5708,-0.5184
74.899244,-0.4824,-0.9569371,1.57082,-0.5195407,-0.0024,-0.9556,1.5708,-0.5184
74.920066,-0.4824,-0.9569371,1.57082,-0.5195407,-0.0024,-0.9556,1.5708,-0.5184
74.938613,-0.4824,-0.9569371,1.57082,-0.5195407,-0.0028,-0.9556,1.5708,-0.5184
74.950363,-0.5024,-0.9569929,1.570804,-0.5196215,-0.0028,-0.9556,1.5708,-0.5184
74.962441,-0.5024,-0.9569929,1.570804,-0.5196215,-0.0028,-0.9556,1.5708,-0.5184
74.976137,-0.5024,-0.9569929,1.570804,-0.5196215,-0.0028,-0.9556,1.5708,-0.5184
74.987483,-0.5024,-0.9569929,1.570804,-0.5196215,-0.0028,-0.9556,1.5708,-0.5184
75.000985,-0.5024,-0.9569929,1.570804,-0.5196215,-0.0028,-0.9556,1.5708,-0.5184
75.013211,-0.5024,-0.9569929,1.570804,-0.5196215,-0.0028,-0.9556,1.5708,-0.5184
75.025207,-0.5024,-0.9569929,1.570804,-0.5196215,-0.0028,-0.9556,1.5708,-0.5184
75.046907,-0.5224,-0.9570486,1.570788,-0.5197024,-0.0028,-0.9556,1.5708,-0.5184
75.058820,-0.5224,-0.9570486,1.570788,-0.5197024,-0.0028,-0.9556,1.5708,-0.5184
75.071216,-0.5224,-0.9570486,1.570788,-0.5197024,-0.0028,-0.9556,1.5708,-0.5184
75.101941,-0.5224,-0.9570486,1.570788,-0.5197024,-0.0024,-0.9556,1.5708,-0.5184
75.132520,-0.5224,-0.9570486,1.570788,-0.5197024,-0.0024,-0.9556,1.5708,-0.5184
75.160689,-0.5224,-0.9570486,1.570788,-0.5197024,-0.0024,-0.9556,1.5708,-0.5184
75.179178,-0.5424,-0.9571043,1.570772,-0.5197833,-0.0024,-0.9556,1.5708,-0.5184
75.203052,-0.5424,-0.9571043,1.570772,-0.5197833,-0.0024,-0.9556,1.5708,-0.5184
75.236763,-0.5424,-0.9571043,1.570772,-0.5197833,-0.0028,-0.9556,1.5712,-0.5184
75.259199,-0.5624,-0.95716,1.570756,-0.5198641,-0.0028,-0.9556,1.5712,-0.5184
75.271249,-0.5624,-0.95716,1.570756,-0.5198641,-0.0028,-0.9556,1.5712,-0.5184
75.283559,-0.5624,-0.95716,1.570756,-0.5198641,-0.0028,-0.9556,1.5712,-0.5184
75.302729,-0.5624,-0.95716,1.570756,-0.5198641,-0.0028,-0.9556,1.5712,-0.5184
75.314660,-0.5624,-0.95716,1.570756,-0.5198641,-0.0028,-0.9556,1.5712,-0.5184
75.326391,-0.5624,-0.95716,1.570756,-0.5198641,-0.0028,-0.9556,1.5712,-0.5184
75.355888,-0.5824,-0.9572157,1.570741,-0.519945,-0.0028,-0.9556,1.5712,-0.5184
75.375936,-0.5824,-0.9572157,1.570741,-0.519945,-0.0028,-0.9556,1.5712,-0.5184
75.387153,-0.5824,-0.9572157,1.570741,-0.519945,-0.0028,-0.9556,1.5712,-0.5184
75.400161,-0.5824,-0.9572157,1.570741,-0.519945,-0.0028,-0.9556,1.5712,-0.5184
75.429398,-0.5824,-0.9572157,1.570741,-0.519945,-0.0024,-0.9552,1.5716,-0.5188
75.441288,-0.5824,-0.9572157,1.570741,-0.519945,-0.0024,-0.9552,1.5716,-0.5188
75.479477,-0.6024,-0.9572714,1.570725,-0.5200258,-0.004,-0.9556,1.5712,-0.5188
75.496733,-0.6024,-0.9572714,1.570725,-0.5200258,-0.004,-0.9556,1.5712,-0.5188
75.510266,-0.6024,-0.9572714,1.570725,-0.5200258,-0.004,-0.9556,1.5712,-0.5188
75.535318,-0.6024,-0.9572714,1.570725,-0.5200258,-0.0056,-0.9552,1.5712,-0.5188
75.547085,-0.6224,-0.9573271,1.570709,-0.5201067,-0.0056,-0.9552,1.5712,-0.5188
75.567137,-0.6224,-0.9573271,1.570709,-0.5201067,-0.0056,-0.9552,1.5712,-0.5188
75.579419,-0.6224,-0.9573271,1.570709,-0.5201067,-0.0056,-0.9552,1.5712,-0.5188
75.591790,-0.6224,-0.9573271,1.570709,-0.5201067,-0.0056,-0.9552,1.5712,-0.5188
75.603893,-0.6224,-0.9573271,1.570709,-0.5201067,-0.0056,-0.9552,1.5712,-0.5188
75.631243,-0.6224,-0.9573271,1.570709,-0.5201067,-0.0116,-0.9556,1.5712,-0.5188
75.663268,-0.6224,-0.9573271,1.570709,-0.5201067,-0.0144,-0.9552,1.5712,-0.5188
75.685729,-0.6424,-0.9573829,1.570693,-0.5201876,-0.0168,-0.9556,1.5712,-0.5184
75.719393,-0.6424,-0.9573829,1.570693,-0.5201876,-0.018,-0.9556,1.5712,-0.5184
75.736697,-0.6424,-0.9573829,1.570693,-0.5201876,-0.018,-0.9556,1.5712,-0.5184
75.753222,-0.6624,-0.9574386,1.570677,-0.5202684,-0.0188,-0.9556,1.5712,-0.5184
75.765732,-0.6624,-0.9574386,1.570677,-0.5202684,-0.0188,-0.9556,1.5712,-0.5184
75.781045,-0.6624,-0.9574386,1.570677,-0.5202684,-0.0188,-0.9556,1.5712,-0.5184
75.793509,-0.6624,-0.9574386,1.570677,-0.5202684,-0.0188,-0.9556,1.5712,-0.5184
75.805331,-0.6624,-0.9574386,1.570677,-0.5202684,-0.0188,-0.9556,1.5712,-0.5184
75.818799,-0.6624,-0.9574386,1.570677,-0.5202684,-0.0188,-0.9556,1.5712,-0.5184
75.831423,-0.6624,-0.9574386,1.570677,-0.5202684,-0.0188,-0.9556,1.5712,-0.5184
75.843824,-0.6824,-0.9574943,1.570661,-0.5203493,-0.0188,-0.9556,1.5712,-0.5184
75.858233,-0.6824,-0.9574943,1.570661,-0.5203493,-0.0188,-0.9556,1.5712,-0.5184
75.870078,-0.6824,-0.9574943,1.570661,-0.5203493,-0.0188,-0.9556,1.5712,-0.5184
75.902389,-0.6824,-0.9574943,1.570661,-0.5203493,-0.036,-0.956,1.5708,-0.5184
75.927723,-0.6824,-0.9574943,1.570661,-0.5203493,-0.04,-0.956,1.5708,-0.5184
75.949713,-0.6824,-0.9574943,1.570661,-0.5203493,-0.042,-0.956,1.5708,-0.518
75.971199,-0.7024,-0.95755,1.570645,-0.5204301,-0.046,-0.956,1.5704,-0.518
75.996446,-0.7024,-0.95755,1.570645,-0.5204301,-0.0488,-0.956,1.5704,-0.5176
76.023710,-0.7024,-0.95755,1.570645,-0.5204301,-0.052,-0.9564,1.5704,-0.518
76.053352,-0.7024,-0.95755,1.570645,-0.5204301,-0.0552,-0.956,1.5708,-0.518
76.065588,-0.7224,-0.9576057,1.57063,-0.520511,-0.0552,-0.956,1.5708,-0.518
76.078135,-0.7224,-0.9576057,1.57063,-0.520511,-0.0552,-0.956,1.5708,-0.518
76.095873,-0.7224,-0.9576057,1.57063,-0.520511,-0.0572,-0.956,1.5708,-0.518
76.106870,-0.7224,-0.9576057,1.57063,-0.520511,-0.0572,-0.956,1.5708,-0.518
76.125991,-0.7224,-0.9576057,1.57063,-0.520511,-0.0572,-0.956,1.5708,-0.518
76.148394,-0.7424,-0.9576614,1.570614,-0.5205919,-0.0572,-0.956,1.5708,-0.518
76.170963,-0.7424,-0.9576614,1.570614,-0.5205919,-0.0572,-0.956,1.5708,-0.518
76.182685,-0.7424,-0.9576614,1.570614,-0.5205919,-0.0572,-0.956,1.5708,-0.518
76.197543,-0.7424,-0.9576614,1.570614,-0.5205919,-0.0572,-0.956,1.5708,-0.518
76.217774,-0.7424,-0.9576614,1.570614,-0.5205919,-0.06,-0.9564,1.5708,-0.5184
76.244971,-0.7424,-0.9576614,1.570614,-0.5205919,-0.06,-0.9564,1.5708,-0.5184
76.273757,-0.7624,-0.9577171,1.570598,-0.5206727,-0.0644,-0.9564,1.5708,-0.5184
76.295388,-0.7624,-0.9577171,1.570598,-0.5206727,-0.0644,-0.9564,1.5708,-0.5184
76.308224,-0.7624,-0.9577171,1.570598,-0.5206727,-0.0644,-0.9564,1.5708,-0.5184
76.329148,-0.7624,-0.9577171,1.570598,-0.5206727,-0.0644,-0.9564,1.5708,-0.5184
76.343165,-0.7824,-0.9577729,1.570582,-0.5207536,-0.0644,-0.9564,1.5708,-0.5184
76.369054,-0.7824,-0.9577729,1.570582,-0.5207536,-0.0644,-0.9564,1.5708,-0.5184
76.381825,-0.7824,-0.9577729,1.570582,-0.5207536,-0.0644,-0.9564,1.5708,-0.5184
76.394266,-0.7824,-0.9577729,1.570582,-0.5207536,-0.0644,-0.9564,1.5708,-0.5184
76.405792,-0.7824,-0.9577729,1.570582,-0.5207536,-0.0644,-0.9564,1.5708,-0.5184
76.418929,-0.7824,-0.9577729,1.570582,-0.5207536,-0.0644,-0.9564,1.5708,-0.5184
76.430854,-0.8024,-0.9578286,1.570566,-0.5208344,-0.0644,-0.9564,1.5708,-0.5184
76.462131,-0.8024,-0.9578286,1.570566,-0.5208344,-0.1184,-0.9568,1.5712,-0.518
76.479967,-0.8024,-0.9578286,1.570566,-0.5208344,-0.1184,-0.9568,1.5712,-0.518
76.513093,-0.8024,-0.9578286,1.570566,-0.5208344,-0.1284,-0.9568,1.5712,-0.5184
76.529395,-0.8024,-0.9578286,1.570566,-0.5208344,-0.1284,-0.9568,1.5712,-0.5184
76.550030,-0.8224,-0.9578843,1.57055,-0.5209153,-0.132,-0.9568,1.5708,-0.518
76.564597,-0.8224,-0.9578843,1.57055,-0.5209153,-0.132,-0.9568,1.5708,-0.518
76.586686,-0.8224,-0.9578843,1.57055,-0.5209153,-0.132,-0.9568,1.5708,-0.518
76.598539,-0.8224,-0.9578843,1.57055,-0.5209153,-0.132,-0.9568,1.5708,-0.518
76.610916,-0.8224,-0.9578843,1.57055,-0.5209153,-0.132,-0.9568,1.5708,-0.518
76.622937,-0.8224,-0.9578843,1.57055,-0.5209153,-0.132,-0.9568,1.5708,-0.518
76.637158,-0.8424,-0.95794,1.570535,-0.5209962,-0.132,-0.9568,1.5708,-0.518
76.649847,-0.8424,-0.95794,1.570535,-0.5209962,-0.132,-0.9568,1.5708,-0.518
76.663110,-0.8424,-0.95794,1.570535,-0.5209962,-0.132,-0.9568,1.5708,-0.518
76.677482,-0.8424,-0.95794,1.570535,-0.5209962,-0.132,-0.9568,1.5708,-0.518
76.690574,-0.8424,-0.95794,1.570535,-0.5209962,-0.132,-0.9568,1.5708,-0.518
76.704070,-0.8424,-0.95794,1.570535,-0.5209962,-0.132,-0.9568,1.5708,-0.518
76.717738,-0.8424,-0.95794,1.570535,-0.5209962,-0.132,-0.9568,1.5708,-0.518
76.738736,-0.8424,-0.95794,1.570535,-0.5209962,-0.132,-0.9568,1.5708,-0.518
76.751377,-0.8624,-0.9579957,1.570519,-0.521077,-0.132,-0.9568,1.5708,-0.518
76.765466,-0.8624,-0.9579957,1.570519,-0.521077,-0.132,-0.9568,1.5708,-0.518
76.779997,-0.8624,-0.9579957,1.570519,-0.521077,-0.132,-0.9568,1.5708,-0.518
76.794245,-0.8624,-0.9579957,1.570519,-0.521077,-0.132,-0.9568,1.5708,-0.518
76.807095,-0.8624,-0.9579957,1.570519,-0.521077,-0.132,-0.9568,1.5708,-0.518
76.822706,-0.8624,-0.9579957,1.570519,-0.521077,-0.132,-0.9568,1.5708,-0.518
76.836040,-0.8824,-0.9580514,1.570503,-0.5211579,-0.132,-0.9568,1.5708,-0.518
76.851551,-0.8824,-0.9580514,1.570503,-0.5211579,-0.132,-0.9568,1.5708,-0.518
76.873933,-0.8824,-0.9580514,1.570503,-0.5211579,-0.1584,-0.9572,1.5708,-0.518
76.917506,-0.8824,-0.9580514,1.570503,-0.5211579,-0.1912,-0.9576,1.5708,-0.5176
76.943654,-0.8824,-0.9580514,1.570503,-0.5211579,-0.1912,-0.9576,1.5708,-0.5176
76.958234,-0.9024,-0.9581071,1.570487,-0.5212387,-0.1912,-0.9576,1.5708,-0.5176
77.002096,-0.9024,-0.9581071,1.570487,-0.5212387,-0.2248,-0.9576,1.5712,-0.518
77.020970,-0.9024,-0.9581071,1.570487,-0.5212387,-0.2248,-0.9576,1.5712,-0.518
77.056490,-0.9024,-0.9581071,1.570487,-0.5212387,-0.236,-0.9576,1.5712,-0.518
77.078394,-0.9224,-0.9581628,1.570471,-0.5213196,-0.236,-0.9576,1.5712,-0.518
77.091366,-0.9224,-0.9581628,1.570471,-0.5213196,-0.236,-0.9576,1.5712,-0.518
77.109495,-0.9224,-0.9581628,1.570471,-0.5213196,-0.2376,-0.9576,1.5712,-0.518
77.122952,-0.9224,-0.9581628,1.570471,-0.5213196,-0.2376,-0.9576,1.5712,-0.518
77.145160,-0.9424,-0.9582186,1.570455,-0.5214005,-0.2376,-0.9576,1.5712,-0.518
77.156984,-0.9424,-0.9582186,1.570455,-0.5214005,-0.2376,-0.9576,1.5712,-0.518
77.170113,-0.9424,-0.9582186,1.570455,-0.5214005,-0.2376,-0.9576,1.5712,-0.518
77.183347,-0.9424,-0.9582186,1.570455,-0.5214005,-0.2376,-0.9576,1.5712,-0.518
77.196205,-0.9424,-0.9582186,1.570455,-0.5214005,-0.2376,-0.9576,1.5712,-0.518
77.207833,-0.9424,-0.9582186,1.570455,-0.5214005,-0.2376,-0.9576,1.5712,-0.518
77.221771,-0.9424,-0.9582186,1.570455,-0.5214005,-0.2376,-0.9576,1.5712,-0.518
